"","Arctic_SRES B1","Arctic_SRES A1B","Arctic_SRES A2","North Pacific_SRES B1","North Pacific_SRES A1B","North Pacific_SRES A2","Northwest Interior Forest North_SRES B1","Northwest Interior Forest North_SRES A1B","Northwest Interior Forest North_SRES A2","Northwest Interior Forest South_SRES B1","Northwest Interior Forest South_SRES A1B","Northwest Interior Forest South_SRES A2","Western Alaska_SRES B1","Western Alaska_SRES A1B","Western Alaska_SRES A2","Alaska_SRES B1","Alaska_SRES A1B","Alaska_SRES A2"
"1",-0.296247357293869,-0.631743421052632,-0.642412323828253,-0.313755020080321,-0.198573127229489,-0.136579572446556,-0.276742104590206,-0.301937602627258,-0.273040793536097,-0.333758051957245,-0.438584884856504,-0.344014339171724,-0.269545222278998,-0.450844916318839,-0.429103194351723,-0.285550488065806,-0.380083518930958,-0.341883720671262
"5",0.171148507980569,-0.372024856372377,-0.467625058438523,-0.334169708029197,-0.189328743545611,-0.14802065404475,-0.231382563942608,-0.326263763763764,-0.305204348596504,-0.330919477222238,-0.418617339118235,-0.340225173809277,-0.289283366206443,-0.40397774633144,-0.403151840192764,-0.251027836249287,-0.365711585284418,-0.344870095848615
"2",0.803668048626238,6.17804323094425,6.05194805194805,0.929623272201644,2.48648648648649,1.71052631578947,0.551211211593981,0.290986792674082,0.272919681699457,0.569042736887546,1.14429680501642,0.904678667063374,0.42120133355936,1.06852177005312,1.02394943019943,0.536581085244712,0.516244904947222,0.474988714359618
"3",-0.210472489261608,-0.235917490330898,-0.22075299859092,-0.196670538133953,NA,NA,-0.341921656967649,-0.680286629059308,-0.664215872053362,-0.403581267217631,-0.454780361757106,-0.441620626151013,-0.348985617677874,0.0354757310375537,0.0375138734739178,-0.269742847420642,-0.255938759943337,-0.243327801507196
"4",0.112876514826793,0.212966640190627,0.205775358590372,0.0765651438240271,0,0,0.122584663886911,0.0383282098240565,0.0202885185429156,0.54633555420957,0.0445205479452053,0.0507262569832401,0.144688644688645,-0.0449533144619544,-0.0365883556374642,0.125930944349949,0.0768743174406794,0.0763908257651882
