"","Arctic_SRES B1","Arctic_SRES A1B","Arctic_SRES A2","North Pacific_SRES B1","North Pacific_SRES A1B","North Pacific_SRES A2","Northwest Interior Forest North_SRES B1","Northwest Interior Forest North_SRES A1B","Northwest Interior Forest North_SRES A2","Northwest Interior Forest South_SRES B1","Northwest Interior Forest South_SRES A1B","Northwest Interior Forest South_SRES A2","Western Alaska_SRES B1","Western Alaska_SRES A1B","Western Alaska_SRES A2","Alaska_SRES B1","Alaska_SRES A1B","Alaska_SRES A2"
"1",-0.54700016347883,-0.629855167873601,-0.635901639344262,-0.0428061831153388,-0.199524940617577,-0.13436385255648,-0.148561897132573,-0.301897963882767,-0.274270196877121,-0.136091881686595,-0.438689350976686,-0.341214198132487,-0.336424055107771,-0.455582245009184,-0.430537920470806,-0.211246971005209,-0.377891786878657,-0.341797233740573
"5",-0.249067164179104,-0.36837187572997,-0.461493718008376,-0.0361445783132529,-0.194492254733219,-0.149484536082474,-0.186717967967968,-0.325719887779898,-0.304712205813286,-0.121920191084456,-0.418558094792398,-0.337552303973802,-0.306225484484834,-0.404652515266066,-0.402589587296657,-0.20728759897167,-0.364920970957598,-0.344115410698506
"2",5.27023945267959,6.20350480497456,5.98339789706696,0.532110091743119,2.48181818181818,1.74545454545455,0.174436515533896,0.29140811041004,0.274586508043566,0.347654798186278,1.12950575994054,0.914266527383973,0.813653709620163,1.05993788819876,1.02553068141277,0.316236020053992,0.516433794251792,0.473806529768449
"3",-0.163546340708649,-0.236120660020626,-0.220536405054586,NA,NA,NA,-0.679239520500878,-0.679222264582539,-0.664846830451926,-0.43992606284658,-0.455518641565153,-0.442767758557232,0.00393204243638268,0.0393583840784197,0.0370124113475179,-0.202462091552221,-0.256577783222399,-0.243581460196552
"4",0.138165079651609,0.213381832623294,0.205518399176843,0,0,0,0.031770145310436,0.039260667234712,0.019161124646079,0.0472007147111375,0.0448927933293628,0.0503500670341128,-0.0364936360102094,-0.0444196447442954,-0.0364540182270091,0.0483617675715953,0.0769721413784938,0.0766317929279421
