"","Arctic_SRES B1","Arctic_SRES A1B","Arctic_SRES A2","North Pacific_SRES B1","North Pacific_SRES A1B","North Pacific_SRES A2","Northwest Interior Forest North_SRES B1","Northwest Interior Forest North_SRES A1B","Northwest Interior Forest North_SRES A2","Northwest Interior Forest South_SRES B1","Northwest Interior Forest South_SRES A1B","Northwest Interior Forest South_SRES A2","Western Alaska_SRES B1","Western Alaska_SRES A1B","Western Alaska_SRES A2","Alaska_SRES B1","Alaska_SRES A1B","Alaska_SRES A2"
"1",-0.0841106201930943,-0.197123242889833,-0.360650353095747,-0.0190249702734839,-0.0642092746730083,-0.0951248513674197,0.0961947115911232,0.0129271656559906,-0.152147037908211,0.0296422165581043,-0.0798562964830455,-0.258531052084318,-0.120287071666835,-0.248781868542892,-0.293696130477786,0.0188223345721588,-0.0834247345652548,-0.215969140895003
"5",0.663125948406677,0.497720098211154,0.182473268247327,-0.0155172413793103,-0.0724137931034482,-0.100346020761246,0.139101462855953,0.0439357211518367,-0.109264004333062,0.0369293097179659,-0.0785784746378693,-0.242651836066426,0.0644495903792639,-0.116481682707234,-0.160654973486393,0.120847516712464,-0.00205399965081998,-0.13602842998295
"2",1.29075630252101,2.32488738738739,3.9683578832515,0.209090909090909,0.9,1.27272727272727,-0.0392333229047171,0.0300776042141651,0.153520661731484,-0.0513671802141231,0.244743012393465,0.69172960442683,0.339875071988659,0.631433314886553,0.736962458095598,0.0237555257848012,0.151736577402112,0.313130248294356
"3",-0.0835532253212429,-0.102363017232484,-0.143526760757197,NA,NA,NA,-0.714099316908435,-0.726289963965345,-0.699099376491417,-0.461139896373057,-0.497021593447506,-0.463161791928915,0.0658295564306413,0.0820025254400951,0.0923953247521823,-0.136026431417964,-0.151782245035686,-0.179707635034705
"4",0.0205078213147751,0.0422375149946335,0.0887131676705017,0,0,0,-0.251306476152676,-0.175169624217119,-0.135769205493856,0.010347651306484,0.0180682578630382,0.0151898734177216,-0.113035243184739,-0.0952316571322344,-0.0982410764848577,-0.0540336076660324,-0.0320236618643259,-0.0104909392961485
